Vermont,1932,3
Vermont,1936,3
Vermont,1940,3
Vermont,1944,3
Vermont,1948,3
Vermont,1952,3
Vermont,1956,3
Vermont,1960,3
Vermont,1964,3
Vermont,1968,3
Vermont,1972,3
Vermont,1976,3
Vermont,1980,3
Vermont,1984,3
Vermont,1988,3
Vermont,1992,3
Vermont,1996,3
Vermont,2000,3
Vermont,2004,3
Vermont,2008,3
Vermont,2012,3
Vermont,2016,3
Vermont,2020,3
Virginia,1900,12
Virginia,1904,12
Virginia,1908,12
Virginia,1912,12
Virginia,1916,12
Virginia,1920,12
Virginia,1924,12
Virginia,1928,12
Virginia,1932,11
Virginia,1936,11
Virginia,1940,11
Virginia,1944,11
Virginia,1948,11
Virginia,1952,12
Virginia,1956,12
Virginia,1960,12
Virginia,1964,12
Virginia,1968,12
Virginia,1972,12
Virginia,1976,12
Virginia,1980,12
Virginia,1984,12
Virginia,1988,12
Virginia,1992,13
Virginia,1996,13
Virginia,2000,13
Virginia,2004,13
Virginia,2008,13
Virginia,2012,13
Virginia,2016,13
Virginia,2020,13
Washington,1900,4
Washington,1904,5
Washington,1908,5
Washington,1912,7
Washington,1916,7
Washington,1920,7
Washington,1924,7
Washington,1928,7
Washington,1932,8
Washington,1936,8
Washington,1940,8
Washington,1944,8
Washington,1948,8
Washington,1952,9
Washington,1956,9
Washington,1960,9
Washington,1964,9
Washington,1968,9
Washington,1972,9
Washington,1976,9
Washington,1980,9
Washington,1984,10
Washington,1988,10
Washington,1992,11
Washington,1996,11
Washington,2000,11
Washington,2004,11
Washington,2008,11
Washington,2012,12
Washington,2016,12
Washington,2020,12
West Virginia,1900,6
West Virginia,1904,7
West Virginia,1908,7
West Virginia,1912,8
West Virginia,1916,8
West Virginia,1920,8
West Virginia,1924,8
West Virginia,1928,8
West Virginia,1932,8
West Virginia,1936,8
West Virginia,1940,8
West Virginia,1944,8
West Virginia,1948,8
West Virginia,1952,8
West Virginia,1956,8
West Virginia,1960,8
West Virginia,1964,7
West Virginia,1968,7
West Virginia,1972,6
West Virginia,1976,6
West Virginia,1980,6
West Virginia,1984,6
West Virginia,1988,6
West Virginia,1992,5
West Virginia,1996,5
West Virginia,2000,5
West Virginia,2004,5
West Virginia,2008,5
West Virginia,2012,5
West Virginia,2016,5
West Virginia,2020,5
Wisconsin,1900,12
Wisconsin,1904,13
Wisconsin,1908,13
Wisconsin,1912,13
Wisconsin,1916,13
Wisconsin,1920,13
Wisconsin,1924,13
Wisconsin,1928,13
Wisconsin,1932,12
Wisconsin,1936,12
Wisconsin,1940,12
Wisconsin,1944,12
Wisconsin,1948,12
Wisconsin,1952,12
Wisconsin,1956,12
Wisconsin,1960,12
Wisconsin,1964,12
Wisconsin,1968,12
Wisconsin,1972,11
Wisconsin,1976,11
Wisconsin,1980,11
Wisconsin,1984,11
Wisconsin,1988,11
Wisconsin,1992,11
Wisconsin,1996,11
Wisconsin,2000,11
Wisconsin,2004,10
Wisconsin,2008,10
Wisconsin,2012,10
Wisconsin,2016,10
Wisconsin,2020,10
Wyoming,1900,3
Wyoming,1904,3
Wyoming,1908,3
Wyoming,1912,3
Wyoming,1916,3
Wyoming,1920,3
Wyoming,1924,3
Wyoming,1928,3
Wyoming,1932,3
Wyoming,1936,3
Wyoming,1940,3
Wyoming,1944,3
Wyoming,1948,3
Wyoming,1952,3
Wyoming,1956,3
Wyoming,1960,3
Wyoming,1964,3
Wyoming,1968,3
Wyoming,1972,3
Wyoming,1976,3
Wyoming,1980,3
Wyoming,1984,3
Wyoming,1988,3
Wyoming,1992,3
Wyoming,1996,3
Wyoming,2000,3
Wyoming,2004,3
Wyoming,2008,3
Wyoming,2012,3
Wyoming,2016,3
Wyoming,2020,3
